Player,Pos,Age,Team,Games,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,
Zach Collins,PF,22,POR,3,3,86,3.8,8.0,.474,1.3,2.9,.429,2.5,5.0,.500,2.5,2.5,1.000,1.7,3.3,5.0,2.5,0.0,0.8,2.5,4.6,11.3
Mike Conley,PG,32,UTA,41,35,1171,6.1,14.9,.405,2.5,6.5,.376,3.6,8.4,.429,2.9,3.6,.795,0.8,3.3,4.1,5.5,1.0,0.1,2.3,2.8,17.4
Pat Connaughton,SG,27,MIL,61,1,1119,3.8,8.4,.456,1.4,4.4,.321,2.4,4.0,.605,0.9,1.2,.750,1.8,6.5,8.3,3.1,0.6,1.0,1.5,1.9,9.9
Quinn Cook,PG,26,LAL,38,0,409,6.7,15.2,.439,2.2,5.8,.379,4.5,9.4,.477,0.5,0.8,.667,0.6,2.9,3.5,3.5,1.0,0.1,2.2,2.0,16.1
Tyler Cook,PF,22,CLE,11,0,35,7.2,10.3,.700,0.0,0.0,,7.2,10.3,.700,5.1,6.2,.833,4.1,6.2,10.3,1.0,1.0,0.0,1.0,4.1,19.5
Robert Covington,PF,29,TOT,62,60,1867,5.4,12.5,.432,2.9,8.2,.349,2.5,4.3,.589,1.7,2.1,.796,1.0,6.6,7.7,1.4,1.8,1.5,1.8,3.8,15.3
Robert Covington,PF,29,MIN,48,47,1411,5.5,12.7,.435,2.8,8.0,.346,2.8,4.7,.587,1.9,2.4,.798,0.9,6.4,7.3,1.4,2.0,1.1,1.9,3.8,15.7
Robert Covington,PF,29,HOU,14,13,456,5.1,12.0,.421,3.2,8.8,.357,1.9,3.2,.600,0.9,1.1,.786,1.4,7.3,8.7,1.4,1.2,2.8,1.6,3.8,14.1
Allen Crabbe,SG,27,TOT,37,1,653,3.5,9.8,.356,2.0,6.6,.303,1.5,3.2,.466,0.6,0.8,.714,0.6,3.6,4.2,1.8,0.8,0.2,0.9,2.6,9.5
Allen Crabbe,SG,27,ATL,28,1,522,3.6,9.9,.364,2.1,6.4,.323,1.5,3.4,.440,0.6,0.8,.750,0.7,3.8,4.5,1.9,1.0,0.3,0.8,2.5,9.9
Allen Crabbe,SG,27,MIN,9,0,131,3.0,9.3,.324,1.6,7.1,.231,1.4,2.2,.625,0.3,0.5,.500,0.3,3.0,3.3,1.4,0.0,0.0,1.4,3.0,8.0
Torrey Craig,SF,29,DEN,50,19,869,4.0,8.6,.462,1.5,4.5,.330,2.5,4.1,.606,0.8,1.3,.645,2.0,4.5,6.5,1.4,0.7,1.3,0.9,4.6,10.3
Jae Crowder,SF,29,TOT,58,46,1695,4.2,10.9,.384,2.4,7.5,.318,1.8,3.4,.532,2.0,2.6,.785,1.0,6.5,7.5,3.2,1.4,0.4,1.3,2.7,12.8
Jae Crowder,SF,29,MEM,45,45,1322,4.0,10.9,.368,2.1,7.2,.293,1.9,3.6,.519,2.0,2.6,.789,1.1,6.5,7.5,3.4,1.3,0.4,1.5,2.3,12.2
Jae Crowder,SF,29,MIA,13,1,373,4.8,11.0,.439,3.4,8.6,.393,1.4,2.4,.600,1.9,2.5,.769,0.8,6.6,7.3,2.5,1.9,0.7,0.8,4.0,15.0
Jarrett Culver,SG,20,MIN,63,35,1506,5.5,13.6,.404,1.6,5.3,.299,3.9,8.3,.471,1.3,2.8,.462,1.7,3.4,5.1,2.6,1.4,0.9,1.9,3.0,13.9
Seth Curry,SG,29,DAL,59,20,1448,6.6,13.2,.500,3.4,7.5,.453,3.2,5.8,.560,1.8,2.2,.841,0.6,2.8,3.5,3.0,0.9,0.2,1.5,2.5,18.4
Stephen Curry,PG,31,GSW,5,5,139,8.5,21.2,.402,3.1,12.7,.245,5.4,8.5,.636,6.7,6.7,1.000,1.0,5.7,6.7,8.5,1.3,0.5,4.1,2.8,26.9
Troy Daniels,SG,28,TOT,42,0,457,4.9,12.5,.390,3.2,8.9,.354,1.7,3.6,.478,0.8,1.3,.625,0.9,2.7,3.6,1.1,0.6,0.2,0.7,2.4,13.7
Troy Daniels,SG,28,LAL,41,0,456,4.9,12.5,.392,3.2,8.8,.357,1.7,3.6,.478,0.8,1.3,.625,0.9,2.7,3.6,1.1,0.6,0.2,0.7,2.4,13.7
Troy Daniels,SG,28,DEN,1,0,1,0.0,36.0,.000,0.0,36.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis,PF,26,LAL,55,55,1889,9.7,18.9,.511,1.2,3.7,.335,8.4,15.2,.554,7.4,8.7,.845,2.4,7.5,9.9,3.3,1.6,2.6,2.6,2.6,28.0
Ed Davis,C,30,UTA,25,0,268,1.9,4.6,.412,0.0,0.0,,1.9,4.6,.412,0.7,1.5,.455,3.9,8.9,12.8,1.1,1.3,1.2,1.7,7.4,4.4
Terence Davis,SG,22,TOR,64,2,1087,6.0,12.9,.463,2.9,7.4,.396,3.1,5.6,.550,1.5,1.7,.865,1.5,5.7,7.2,3.5,1.1,0.4,2.2,3.4,16.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dewayne Dedmon,C,30,TOT,44,18,774,4.7,11.9,.400,1.0,5.0,.206,3.7,6.9,.541,1.4,1.7,.833,2.8,8.8,11.6,1.0,1.2,1.9,2.7,6.2,11.9
Dewayne Dedmon,C,30,SAC,34,10,541,4.6,11.4,.404,0.9,4.7,.197,3.7,6.7,.550,1.5,1.9,.821,3.1,8.1,11.1,1.0,1.0,1.7,3.1,6.2,11.6
Dewayne Dedmon,C,30,ATL,10,8,233,5.1,13.0,.393,1.2,5.6,.222,3.9,7.4,.521,1.1,1.2,.875,2.2,10.5,12.7,1.1,1.5,2.3,1.5,6.2,12.5
Matthew Dellavedova,PG,29,CLE,57,4,821,2.7,7.7,.354,0.9,4.0,.231,1.8,3.7,.488,1.4,1.6,.865,0.8,2.5,3.3,7.9,0.9,0.1,2.6,3.4,7.8
DeMar DeRozan,SF,30,SAS,61,61,2091,8.7,16.5,.526,0.1,0.5,.267,8.5,15.9,.535,5.8,6.9,.843,0.7,5.3,5.9,5.9,1.1,0.2,2.5,2.8,23.3
Cheick Diallo,C,23,PHO,44,2,467,6.9,10.6,.650,0.1,0.2,.500,6.8,10.4,.652,2.5,2.9,.865,2.2,7.6,9.8,1.7,0.8,0.9,2.3,4.2,16.3
Hamidou Diallo,SF,21,OKC,38,3,699,5.1,11.3,.452,0.4,1.8,.200,4.7,9.5,.500,1.4,2.3,.622,1.5,4.8,6.3,1.1,1.4,0.4,1.9,4.2,12.0
Gorgui Dieng,C,30,TOT,58,17,1012,5.6,12.2,.461,1.8,5.1,.359,3.8,7.2,.532,2.2,3.0,.735,3.1,8.9,12.0,2.5,1.7,2.0,2.0,4.0,15.2
Gorgui Dieng,C,30,MIN,46,17,778,5.7,12.8,.448,2.1,5.6,.383,3.6,7.3,.497,2.2,2.7,.797,3.4,8.5,11.8,2.7,1.7,1.9,2.0,4.1,15.8
Gorgui Dieng,C,30,MEM,12,0,234,5.2,10.2,.515,0.8,3.4,.227,4.5,6.8,.659,2.2,3.7,.583,2.2,10.2,12.3,2.0,1.7,2.2,1.7,3.5,13.4
Spencer Dinwiddie,SG,26,BRK,64,49,1994,7.7,18.4,.415,2.2,7.2,.308,5.4,11.2,.485,6.3,8.1,.778,0.6,3.4,4.0,7.8,0.7,0.4,3.1,3.2,23.8
Donte DiVincenzo,SG,23,MIL,59,22,1362,5.5,11.9,.462,2.0,5.8,.344,3.5,6.1,.576,1.6,2.1,.769,1.6,6.1,7.6,3.6,2.1,0.5,1.9,2.6,14.6
Luka Doncic,PG,20,DAL,54,54,1799,10.2,22.2,.461,3.1,9.8,.318,7.1,12.4,.574,7.4,9.8,.752,1.4,8.7,10.0,9.4,1.2,0.2,4.5,2.7,31.0
Luguentz Dort,SG,20,OKC,29,21,637,3.7,8.9,.414,1.2,4.1,.301,2.4,4.7,.512,1.6,2.0,.778,0.8,2.2,3.1,1.2,1.3,0.1,0.8,4.4,10.2
Damyean Dotson,SG,25,NYK,48,0,836,5.2,12.5,.414,2.5,7.0,.362,2.6,5.5,.480,0.9,1.4,.667,0.4,3.5,3.9,2.5,1.0,0.2,0.9,1.9,13.8
Sekou Doumbouya,SF,19,DET,38,19,754,4.4,11.3,.390,1.3,4.7,.286,3.1,6.6,.464,1.5,2.2,.674,1.0,4.7,5.6,0.9,1.0,0.4,1.7,3.8,11.6
PJ Dozier,PG,23,DEN,21,0,234,5.5,14.0,.396,1.1,4.3,.250,4.5,9.7,.460,1.1,1.7,.636,0.8,3.8,4.6,4.5,1.1,0.8,1.7,4.2,13.2
Goran Dragic,PG,33,MIA,54,1,1531,6.8,15.6,.437,2.8,7.4,.377,4.0,8.2,.491,4.0,5.2,.769,0.6,3.3,3.9,6.4,0.7,0.2,3.1,2.5,20.4
Andre Drummond,C,26,TOT,57,56,1879,8.0,15.0,.533,0.1,0.7,.143,7.9,14.4,.551,3.2,5.6,.575,4.8,11.8,16.6,2.9,2.1,1.8,3.9,3.9,19.4
Andre Drummond,C,26,DET,49,48,1654,7.8,14.8,.530,0.0,0.5,.048,7.8,14.3,.546,3.2,5.6,.584,4.9,11.9,16.9,3.0,2.1,1.8,3.8,3.8,18.9
Andre Drummond,C,26,CLE,8,8,225,9.3,16.8,.552,0.6,2.2,.286,8.6,14.6,.593,3.2,6.2,.513,3.8,10.4,14.2,2.2,1.9,1.8,4.6,4.0,22.4
Jared Dudley,SF,34,LAL,40,1,311,2.3,5.8,.400,1.9,3.9,.471,0.5,1.9,.250,0.2,0.2,1.000,0.6,4.4,5.0,2.2,1.4,0.3,0.7,4.2,6.7
Kris Dunn,PG,25,CHI,51,32,1269,4.3,9.7,.444,0.8,3.2,.259,3.5,6.5,.535,1.1,1.5,.741,0.7,4.6,5.3,4.9,2.9,0.5,1.9,4.5,10.6
Carsen Edwards,SG,21,BOS,35,0,316,4.2,12.9,.327,2.4,7.7,.309,1.8,5.1,.356,1.3,1.5,.846,0.7,4.2,4.9,2.5,1.1,0.3,1.7,3.8,12.1
Henry Ellenson,PF,23,BRK,5,0,15,2.4,16.8,.143,0.0,9.6,.000,2.4,7.2,.333,0.0,0.0,,4.8,9.6,14.4,2.4,0.0,0.0,0.0,2.4,4.8
Wayne Ellington,SG,32,NYK,36,1,558,3.9,11.2,.351,3.2,9.2,.350,0.7,2.0,.355,0.7,0.8,.846,0.3,3.9,4.2,2.8,0.8,0.3,1.2,2.6,11.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joel Embiid,C,25,PHI,44,44,1329,9.0,19.0,.474,1.5,4.4,.348,7.5,14.6,.511,8.4,10.3,.814,3.3,10.8,14.1,3.7,1.0,1.6,3.7,4.1,27.9
James Ennis,SF,29,TOT,61,10,1053,4.4,10.1,.435,1.6,4.8,.338,2.8,5.3,.523,2.2,2.7,.808,2.1,4.7,6.8,1.8,1.0,0.7,1.5,3.7,12.5
James Ennis,SF,29,PHI,49,0,776,4.6,10.5,.442,1.7,4.9,.349,2.9,5.6,.525,2.2,2.8,.787,2.2,4.7,7.0,1.9,1.1,0.6,1.4,3.9,13.2
James Ennis,SF,29,ORL,12,10,277,3.6,8.8,.412,1.3,4.3,.303,2.3,4.5,.514,1.9,2.2,.882,1.7,4.7,6.4,1.7,0.8,0.8,1.6,3.1,10.5
Drew Eubanks,PF,22,SAS,14,3,130,5.8,7.8,.750,0.3,0.3,1.000,5.5,7.5,.741,2.2,3.0,.727,2.2,7.5,9.7,1.4,0.6,1.7,2.8,5.8,14.1
Jacob Evans,SG,22,TOT,29,1,418,3.9,11.5,.336,1.1,3.4,.333,2.8,8.2,.337,2.2,2.5,.862,0.8,2.8,3.5,2.7,0.9,1.0,2.2,3.5,11.0
Jacob Evans,SG,22,GSW,27,1,414,3.9,11.6,.338,1.1,3.3,.342,2.8,8.3,.337,2.2,2.5,.862,0.8,2.8,3.6,2.7,1.0,1.0,2.2,3.6,11.1
Jacob Evans,SG,22,MIN,2,0,4,0.0,9.0,.000,0.0,9.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dante Exum,SG,24,TOT,35,1,485,4.2,8.8,.471,1.1,3.2,.349,3.0,5.6,.539,2.4,3.2,.744,0.9,4.1,5.0,3.0,1.0,0.6,2.3,2.8,11.8
Dante Exum,SG,24,UTA,11,0,83,4.3,10.0,.435,0.9,2.6,.333,3.5,7.4,.471,0.9,0.9,1.000,1.3,3.9,5.2,3.0,0.4,0.9,4.3,3.5,10.4
Dante Exum,SG,24,CLE,24,1,402,4.1,8.6,.479,1.2,3.3,.351,3.0,5.3,.559,2.7,3.7,.732,0.8,4.1,4.9,3.0,1.1,0.5,1.9,2.7,12.1
Tacko Fall,C,24,BOS,6,0,24,13.5,18.0,.750,0.0,0.0,,13.5,18.0,.750,1.5,4.5,.333,0.0,16.5,16.5,0.0,0.0,3.0,4.5,7.5,28.5
Derrick Favors,C,28,NOP,45,43,1089,6.2,10.1,.620,0.0,0.2,.143,6.2,9.9,.631,1.2,2.0,.581,4.9,9.9,14.7,2.5,0.8,1.5,1.7,3.3,13.7
Cristiano Felicio,PF,27,CHI,22,0,386,3.2,5.0,.630,0.0,0.2,.000,3.2,4.8,.654,1.7,2.1,.783,5.1,4.4,9.5,1.5,0.9,0.2,1.7,3.2,8.0
Terrance Ferguson,SF,21,OKC,50,37,1170,2.3,6.1,.372,1.4,4.8,.297,0.9,1.4,.636,0.5,0.6,.789,0.7,1.5,2.2,1.4,0.8,0.5,0.9,4.4,6.4
Bruno Fernando,C,21,ATL,56,13,713,5.2,10.0,.518,0.3,1.9,.135,4.9,8.2,.605,1.5,2.6,.569,3.4,6.6,10.0,2.5,0.9,0.9,2.1,5.4,12.1
Yogi Ferrell,PG,26,SAC,44,0,484,5.0,12.6,.396,1.4,5.1,.275,3.6,7.4,.480,2.4,2.8,.865,0.4,3.1,3.6,4.4,1.0,0.3,1.9,2.3,13.8
Dorian Finney-Smith,PF,26,DAL,64,61,1898,4.1,8.7,.468,1.9,5.0,.374,2.2,3.6,.599,1.3,1.8,.722,2.4,4.3,6.7,1.8,0.8,0.7,1.2,2.9,11.3
Bryn Forbes,SG,26,SAS,63,62,1579,5.5,13.2,.417,3.4,8.7,.388,2.1,4.6,.470,1.7,2.1,.833,0.3,2.6,2.9,2.5,0.8,0.0,1.3,2.6,16.1
Evan Fournier,SG,27,ORL,61,61,1931,7.6,16.2,.470,3.1,7.6,.406,4.5,8.6,.525,3.1,3.8,.820,0.3,2.6,2.9,3.6,1.3,0.3,2.2,2.7,21.4
De'Aaron Fox,PG,22,SAC,45,43,1426,8.3,17.5,.475,1.2,3.9,.307,7.1,13.6,.523,5.4,7.7,.703,0.8,3.8,4.6,7.7,1.6,0.6,3.6,3.3,23.2
Melvin Frazier,SG,23,ORL,15,0,51,4.2,12.0,.353,2.8,4.9,.571,1.4,7.1,.200,1.4,2.8,.500,0.7,2.1,2.8,0.7,2.8,1.4,2.1,5.6,12.7
Michael Frazier,SG,25,HOU,8,0,66,2.2,6.0,.364,1.1,4.4,.250,1.1,1.6,.667,2.2,3.3,.667,0.5,1.1,1.6,0.5,1.1,0.0,1.1,7.1,7.6
Tim Frazier,PG,29,DET,27,11,355,3.4,9.5,.362,1.0,3.0,.333,2.4,6.5,.375,1.9,2.4,.792,0.9,2.4,3.3,9.4,1.4,0.4,3.7,4.3,9.8
Markelle Fultz,PG,21,ORL,64,59,1813,6.4,13.4,.473,0.6,2.3,.254,5.8,11.1,.520,2.0,2.8,.723,0.7,3.5,4.2,6.6,1.6,0.2,2.6,2.5,15.3
Wenyen Gabriel,PF,22,TOT,28,1,210,3.4,7.9,.435,1.0,3.4,.300,2.4,4.5,.538,2.4,3.4,.700,3.1,4.8,7.9,1.4,1.7,1.0,2.7,6.0,10.3
Wenyen Gabriel,PF,22,SAC,11,0,61,3.5,10.0,.353,0.6,4.7,.125,3.0,5.3,.556,3.5,5.9,.600,2.4,3.5,5.9,1.8,1.8,1.2,3.0,4.1,11.2
Wenyen Gabriel,PF,22,POR,17,1,149,3.4,7.0,.483,1.2,2.9,.417,2.2,4.1,.529,1.9,2.4,.800,3.4,5.3,8.7,1.2,1.7,1.0,2.7,6.8,9.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Gafford,C,21,CHI,43,7,609,5.6,7.9,.701,0.0,0.0,,5.6,7.9,.701,1.9,3.5,.533,3.1,3.2,6.3,1.2,0.8,3.3,1.7,5.8,13.0
Danilo Gallinari,PF,31,OKC,55,55,1690,7.0,16.0,.439,3.5,8.6,.409,3.5,7.4,.474,5.0,5.6,.886,0.7,5.8,6.4,2.4,0.9,0.1,1.5,1.4,22.5
Langston Galloway,SG,28,DET,66,6,1702,5.0,11.5,.435,2.8,7.0,.399,2.2,4.5,.493,1.5,1.8,.859,0.7,2.5,3.2,2.1,1.0,0.2,0.8,2.0,14.3
Darius Garland,PG,20,CLE,59,59,1824,5.5,13.8,.401,2.1,5.8,.355,3.5,8.0,.434,1.2,1.4,.875,0.5,1.7,2.2,4.5,0.8,0.1,3.0,1.8,14.4
Marc Gasol,C,35,TOR,36,35,990,3.6,8.6,.419,1.9,4.6,.402,1.7,4.0,.440,0.9,1.3,.722,1.1,7.2,8.3,4.5,1.0,1.2,1.6,3.7,10.0
Rudy Gay,PF,33,SAS,60,5,1287,6.2,14.0,.442,1.6,5.2,.314,4.6,8.9,.517,2.8,3.2,.876,1.6,7.4,9.0,2.8,0.7,0.8,2.2,2.5,16.8
Paul George,SF,29,LAC,42,42,1222,8.6,19.9,.432,3.9,9.8,.399,4.7,10.0,.463,4.9,5.5,.882,0.6,6.5,7.1,4.8,1.6,0.6,3.3,3.0,25.9
Taj Gibson,C,34,NYK,62,56,1025,5.9,10.0,.584,0.1,0.5,.286,5.7,9.6,.599,1.4,2.0,.732,3.9,5.5,9.4,1.8,0.9,1.1,1.7,4.3,13.3
Harry Giles,PF,21,SAC,38,17,579,7.2,12.9,.560,0.0,0.0,,7.2,12.9,.560,2.1,2.7,.767,2.1,7.8,9.9,3.0,1.3,0.9,2.2,6.2,16.5
Shai Gilgeous-Alexander,SG,21,OKC,63,63,2214,7.2,15.2,.473,1.3,3.6,.351,5.9,11.6,.511,4.1,5.2,.801,0.7,5.5,6.2,3.4,1.1,0.7,1.9,1.8,19.8
Rudy Gobert,C,27,UTA,62,62,2142,5.9,8.5,.698,0.0,0.0,,5.9,8.5,.698,3.8,6.2,.621,3.5,10.7,14.3,1.6,0.8,2.1,2.0,3.3,15.7
Brandon Goodwin,PG,24,ATL,34,1,430,6.4,15.9,.400,2.2,7.3,.299,4.2,8.6,.485,2.3,2.5,.933,0.9,5.1,6.0,4.3,1.0,0.3,2.4,3.6,17.2
Aaron Gordon,PF,24,ORL,58,58,1914,5.9,13.7,.433,1.3,4.3,.301,4.6,9.4,.492,2.6,3.8,.675,1.9,6.4,8.3,4.0,0.9,0.7,1.8,2.2,15.7
Eric Gordon,SG,31,HOU,34,13,972,6.0,16.2,.370,3.4,10.7,.319,2.6,5.6,.467,2.9,3.8,.757,0.3,2.1,2.4,1.9,0.8,0.4,1.3,2.5,18.3
Devonte' Graham,PG,24,CHO,63,53,2211,6.0,15.7,.382,3.5,9.5,.373,2.4,6.2,.397,3.1,3.8,.820,0.7,2.8,3.5,7.7,1.0,0.2,2.9,1.9,18.6
Treveon Graham,SG,26,TOT,55,20,929,3.4,9.4,.360,1.3,4.7,.275,2.1,4.7,.443,1.4,2.2,.643,2.0,3.8,5.8,1.7,0.9,0.2,1.1,4.0,9.4
Treveon Graham,SG,26,MIN,33,20,663,3.4,9.5,.354,1.1,4.5,.241,2.3,5.0,.457,1.5,2.0,.730,1.6,3.9,5.4,1.6,0.9,0.1,1.0,3.6,9.3
Treveon Graham,SG,26,ATL,22,0,266,3.4,9.1,.373,1.8,5.0,.351,1.6,4.1,.400,1.2,2.6,.474,3.0,3.8,6.8,2.0,0.9,0.5,1.4,4.9,9.7
Jerami Grant,PF,25,DEN,64,22,1676,5.6,12.0,.471,1.9,4.7,.400,3.8,7.3,.518,2.7,3.7,.744,1.1,3.7,4.9,1.7,0.9,1.1,1.2,3.0,15.9
Josh Gray,PG,26,NOP,2,0,23,1.6,3.1,.500,0.0,0.0,,1.6,3.1,.500,0.0,0.0,,1.6,1.6,3.1,3.1,0.0,0.0,7.8,1.6,3.1
Danny Green,SG,32,LAL,61,61,1529,4.2,10.0,.419,2.7,7.0,.378,1.5,3.0,.516,0.8,1.0,.727,1.0,3.8,4.9,2.0,1.8,0.7,1.3,3.0,11.8
Draymond Green,PF,29,GSW,43,43,1222,3.6,9.3,.389,1.1,3.8,.279,2.6,5.5,.465,1.9,2.4,.759,0.7,7.2,7.8,7.8,1.7,1.0,2.9,3.2,10.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,
JaMychal Green,PF,29,LAC,55,0,1130,4.0,9.6,.414,2.4,6.5,.363,1.6,3.1,.520,1.0,1.4,.727,2.4,8.7,11.1,1.4,0.8,0.6,1.4,4.7,11.3
Javonte Green,SF,26,BOS,44,1,414,4.3,8.5,.500,0.5,2.0,.261,3.7,6.5,.573,2.0,3.1,.639,1.6,5.4,7.0,2.0,2.0,0.6,1.6,3.2,11.0
Jeff Green,PF,33,TOT,40,2,754,5.5,12.5,.444,2.3,6.6,.348,3.2,5.9,.553,2.7,3.5,.781,1.1,4.3,5.4,1.5,1.0,0.7,1.7,3.1,16.1
Jeff Green,PF,33,UTA,30,2,553,4.9,12.7,.385,2.2,6.8,.327,2.7,5.9,.451,3.2,4.1,.778,0.9,4.4,5.3,1.3,0.8,0.7,1.8,3.0,15.2
Jeff Green,PF,33,HOU,10,0,201,7.3,11.8,.621,2.5,6.1,.412,4.8,5.7,.844,1.4,1.8,.800,1.6,4.1,5.7,2.1,1.6,0.9,1.6,3.4,18.6
Blake Griffin,PF,30,DET,18,18,512,6.2,17.6,.352,1.9,7.8,.243,4.3,9.8,.439,5.3,6.9,.776,1.2,4.7,5.9,4.1,0.5,0.5,2.8,1.9,19.6
Marko Guduric,SG,24,MEM,42,0,476,4.6,11.6,.396,1.9,6.1,.309,2.7,5.5,.493,1.7,1.9,.920,1.1,4.3,5.4,3.4,0.9,0.6,2.7,2.6,12.9
Kyle Guy,SG,22,SAC,2,0,4,9.0,18.0,.500,0.0,9.0,.000,9.0,9.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Rui Hachimura,PF,21,WAS,41,41,1217,6.4,13.5,.478,0.6,2.2,.274,5.9,11.3,.517,2.7,3.3,.829,1.9,5.5,7.3,2.1,1.0,0.2,1.2,2.6,16.2
Devon Hall,SG,24,OKC,5,0,20,1.8,9.0,.200,0.0,3.6,.000,1.8,5.4,.333,5.4,7.2,.750,0.0,1.8,1.8,5.4,0.0,0.0,1.8,1.8,9.0
Donta Hall,PF,22,DET,4,0,48,0.7,3.0,.250,0.0,0.0,,0.7,3.0,.250,3.0,4.5,.667,4.5,6.8,11.3,1.5,0.7,0.7,1.5,6.8,4.5
Dusty Hannahs,SG,26,MEM,2,0,13,11.1,24.9,.444,5.5,8.3,.667,5.5,16.6,.333,5.5,5.5,1.000,0.0,2.8,2.8,0.0,0.0,0.0,0.0,2.8,33.2
Tim Hardaway Jr.,SG,27,DAL,63,50,1815,6.9,15.7,.437,3.7,9.0,.407,3.2,6.7,.478,2.4,3.0,.801,0.5,3.5,3.9,2.5,0.8,0.1,1.2,2.1,19.8
James Harden,SG,30,HOU,61,61,2241,9.7,22.3,.435,4.4,12.4,.352,5.3,9.9,.538,9.9,11.6,.861,1.0,5.2,6.2,7.2,1.7,0.9,4.4,3.3,33.7
Maurice Harkless,SF,26,TOT,62,48,1427,3.6,7.1,.502,0.9,2.5,.347,2.7,4.7,.584,1.0,1.7,.591,1.4,4.7,6.1,1.7,1.5,0.8,1.3,3.7,9.0
Maurice Harkless,SF,26,LAC,50,38,1141,3.5,6.8,.516,0.9,2.3,.370,2.7,4.5,.590,0.8,1.3,.571,1.5,4.8,6.3,1.5,1.5,0.9,1.5,3.8,8.7
Maurice Harkless,SF,26,NYK,12,10,286,3.8,8.3,.455,0.9,3.1,.280,2.9,5.2,.561,1.9,3.0,.625,1.0,4.0,5.0,2.5,1.1,0.4,0.9,3.5,10.3
Jared Harper,PG,22,PHO,3,0,8,4.5,18.0,.250,0.0,9.0,.000,4.5,9.0,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Montrezl Harrell,C,26,LAC,63,2,1749,9.7,16.7,.580,0.0,0.4,.000,9.7,16.3,.593,4.8,7.2,.658,3.4,5.8,9.2,2.2,0.8,1.5,2.2,3.0,24.1
Gary Harris,SG,25,DEN,56,55,1780,4.4,10.5,.420,1.4,4.2,.333,3.0,6.2,.479,1.5,1.9,.815,0.5,2.8,3.3,2.4,1.5,0.3,1.2,2.3,11.8
Joe Harris,SF,28,BRK,63,63,1946,6.1,13.0,.471,2.8,6.8,.412,3.3,6.2,.536,1.1,1.5,.747,1.1,3.9,5.0,2.4,0.7,0.3,1.7,2.6,16.2
Tobias Harris,PF,27,PHI,65,65,2243,7.9,16.8,.472,1.9,5.2,.362,6.1,11.6,.521,2.5,3.1,.806,0.9,6.2,7.1,3.3,0.8,0.6,1.6,2.4,20.2
Shaquille Harrison,SF,26,CHI,43,10,484,5.7,12.3,.467,1.2,3.1,.381,4.5,9.1,.496,2.9,3.7,.780,1.6,4.8,6.4,3.6,2.5,1.4,1.4,4.1,15.5
Josh Hart,SF,24,NOP,57,14,1563,4.6,11.1,.416,2.6,7.5,.342,2.0,3.6,.571,1.6,2.1,.747,1.2,7.3,8.5,2.2,1.4,0.5,1.5,3.3,13.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Hartenstein,C,21,HOU,23,2,266,6.0,9.1,.657,0.0,0.7,.000,6.0,8.4,.710,2.6,3.8,.679,3.9,8.3,12.2,2.4,1.2,1.6,2.2,5.5,14.5
Udonis Haslem,PF,39,MIA,3,0,21,1.7,10.3,.167,0.0,3.4,.000,1.7,6.9,.250,5.1,6.9,.750,0.0,13.7,13.7,1.7,0.0,0.0,0.0,5.1,8.6
Jaxson Hayes,C,19,NOP,56,12,951,5.9,8.9,.660,0.0,0.2,.250,5.8,8.7,.667,4.1,6.5,.630,3.1,5.3,8.4,1.9,0.9,2.0,1.6,5.4,15.9
